cutoff_days,roi_beta,roi_or,elasticity,norm_elast
190,0.15341968854651403,1.1658141551330088,0.0535379942906385,0.0003958978976367372
191,0.09808105767364772,1.1030521923295105,0.03388560010214104,0.00025057415800394667
192,0.1376388356663782,1.1475610173113164,0.04751166097537808,0.0003513349153737464
193,0.027028907572889643,1.027397501902395,0.009324481201852084,6.895182670322802e-05
194,0.04136011582554966,1.0422273605401444,0.01418360086357803,0.00010488360345226867
195,-0.006501742719327061,0.9935193478765696,-0.0022137820035286727,-1.6370274094789835e-05
196,0.10561609758645507,1.1113951273249696,0.03573048969559213,0.00026421658000904026
197,0.05797835953671694,1.059692063234968,0.01947548217162599,0.0001440155267183158
198,0.14279144158201285,1.1534892066937157,0.04766302369207534,0.0003524541986437868
199,0.10345166359194723,1.1089921873706217,0.03450363626973223,0.00025514435572343054
200,0.03997402207737172,1.0407837364418193,0.013324139728025115,9.852813830692275e-05
201,0.003694151582745421,1.0037009833706665,0.0012247078618012614,9.056358463377927e-06
202,0.06474710288536624,1.0668891770693123,0.02133145055015487,0.00015773987311708121
203,0.015626745860786134,1.0157494819423267,0.005124290103388667,3.789263504716395e-05
204,0.09050700550188334,1.094729176742093,0.029514607486358327,0.00021825193880051523
205,0.05878144864962426,1.0605434322108063,0.019053001841243776,0.00014089140754262901
206,0.07772953810981842,1.0808302957306,0.025176739237175158,0.00018617466465472112
207,0.0492273707379323,1.0504591672650834,0.015937033825926913,0.0001178497302681599
208,0.09648573202601336,1.1012938677994384,0.031102708853774867,0.00022999548655430497
209,0.0475772165582361,1.048727177098046,0.015261328540598399,0.00011285308619458154
210,0.01835325767015482,1.018522713806931,0.005862423025366945,4.335091333830195e-05
211,0.006578107462644034,1.0065997907304198,0.0020922903924787454,1.547187896377207e-05
212,0.03052569603030486,1.0309963822226893,0.009662909442046381,7.145440511635417e-05
213,-0.019086775379805545,0.9810942237250071,-0.0060380015509240445,-4.464926547231845e-05
214,0.005922401780765502,1.0059399738747314,0.0018724818672224786,1.3846458845132999e-05
215,0.039344640371705514,1.040128892293628,0.012400607000383269,9.169888237164652e-05
216,-0.008836399532169206,0.9912025267058673,-0.002732255190054425,-2.0204232524615754e-05
217,-0.04003002200098332,0.9607605947638215,-0.012238395282268319,-9.049937389127409e-05
218,-0.050604938375813556,0.9506541633339515,-0.015222018346305755,-0.00011256239874014191
219,0.06262615955594594,1.0646287635378309,0.01848786917112706,0.00013671241580135332
220,0.0019404987847784425,1.0019423827709726,0.0005721206632567808,4.230665918269198e-06
221,-0.03354697987867905,0.9670094801761784,-0.009782728870195583,-7.234043494113227e-05
222,-0.016089146105320556,0.9840395928478901,-0.004604076746581827,-3.4045808564192966e-05
223,-0.06210059657263689,0.9397883425494907,-0.01748002276058292,-0.00012925968470147114
224,-0.021590224413321993,0.9786411761597688,-0.005993626433428359,-4.432112438379439e-05
225,0.019750867671960784,1.0199472065495931,0.005394962190224909,3.9894176411334076e-05
226,-0.038590448210798864,0.9621446765395817,-0.010384121847923113,-7.678756111181621e-05
227,-0.04979552952156246,0.9514239427221847,-0.013377611795349126,-9.892354869381444e-05
228,-0.018971848299912077,0.9812069844987492,-0.0050901138166057885,-3.7639911345694666e-05
229,-0.015879746622224113,0.9842456718056396,-0.00421004075669437,-3.1132027014163326e-05
230,-0.026256015644644387,0.9740856765108733,-0.006885522985621063,-5.091644000218856e-05
231,0.014875552146644992,1.014986743834253,0.003858736351393247,2.8534233104772174e-05
232,0.046619736058831726,1.047723521843623,0.011943089091741988,8.831567049450841e-05
233,0.04154794688831527,1.0424231415992247,0.010513108075218425,7.774137675035308e-05
234,0.020201102886069456,1.0204065260916706,0.005107784566202905,3.7770581399884324e-05
235,-0.0030531253780885434,0.9969515306694943,-0.0007711531218258848,-5.7024530659389686e-06
236,-0.03646405854143223,0.9641927477672602,-0.009098377556988483,-6.727985600586561e-05
237,-0.011356922119602285,0.9887073242766347,-0.0028050254611901785,-2.0742347516311242e-05
238,0.008401553317583792,1.0084369454134183,0.002054376421300266,1.5191516173206263e-05
239,-0.0716356939557677,0.9308699555979095,-0.017327555147294258,-0.00012813223104246794
240,-0.015150652552477023,0.9849635411534692,-0.003625299185097761,-2.6808033149186238e-05
241,-0.06998765677093356,0.9324053287274753,-0.016730267311437414,-0.00012371546120204326
242,-0.0015655082144522409,0.9984357165543206,-0.0003737167554791682,-2.7635267209047475e-06
243,-0.05990994148978705,0.9418493513143366,-0.01416229292139011,-0.00010472603741665352
244,0.009009165600121596,1.0090498702790973,0.0021110617089736767,1.5610687390099625e-05
245,-0.033502531945916236,0.9670524627037694,-0.007768102140613293,-5.74428561780095e-05
246,0.004439925305653392,1.0044497963775472,0.0010185285889444755,7.531722702517053e-06
247,-0.013373440812666334,0.9867155863385783,-0.0030308524444542947,-2.2412272381605333e-05
248,-0.047402369993922264,0.9537035786737874,-0.010731689178407505,-7.93577204397693e-05
249,0.03527287586454808,1.0359023429832748,0.007973217473020506,5.895962440866537e-05
250,0.10139307767977758,1.1067115798955958,0.02268713767137431,0.0001677647851119227
251,0.03371392583603633,1.0342886811320504,0.007466308058366107,5.52111767088038e-05
252,-0.025031420038013265,0.9752792682352391,-0.005486211792453256,-4.056894068222324e-05
253,-0.0431090632968051,0.9578069227896592,-0.00935465564670468,-6.91749579474552e-05
254,-0.0449209002062482,0.9560731040275507,-0.00965520790877313,-7.139745451759047e-05
255,0.014222466537470307,1.0143240870077235,0.00305434347156773,2.258598169535082e-05
256,-0.007764596921057779,0.9922654696929097,-0.0016658747026614734,-1.2318658949560671e-05
257,-0.03200991618393875,0.9684969782374006,-0.006813528876512172,-5.0384064502955044e-05
258,-0.08580558841061635,0.9177726395148099,-0.01810851731114328,-0.00013390721912146154
259,0.008549163923599543,1.0085858123889613,0.0017918557730920066,1.3250252327054735e-05
260,-0.07233463913162458,0.9302195558564531,-0.015044121307114786,-0.00011124690187208274
261,-0.1408936032303125,0.8685817210708828,-0.02921092622993067,-0.00021600630422708082
262,0.025429757793873325,1.0257558523858432,0.005268729894465664,3.896072529559658e-05
263,-0.0905844469976254,0.9133971969930831,-0.01875431815565115,-0.00013868272855210528
264,0.04198354007695933,1.042877312929178,0.008638089594500641,6.38761603861308e-05
265,-0.09123575879616606,0.9128024843146431,-0.01865175084824959,-0.00013792427314292239
266,-0.025478119262299925,0.9748437090318773,-0.005168274419101276,-3.821788627015677e-05
267,-0.00932795328894975,0.9907154171102187,-0.001880209337840618,-1.3903601243018943e-05
268,0.023398668256982263,1.0236745647629137,0.004685430858061782,3.464739855884562e-05
269,-0.08958535028092854,0.9143102251594123,-0.017922039445997292,-0.00013252826954097656
270,-0.03773424888240681,0.9629688169293285,-0.00754345436618366,-5.578165121910398e-05
271,-0.0814695939087141,0.9217607365688936,-0.016185682159163918,-0.00011968841237950343
272,-0.09238854809812368,0.9117508216651155,-0.018227533777636938,-0.00013478731127831753
273,-0.03792628214181559,0.9627839126431591,-0.0074348426816084985,-5.4978499398573237e-05
274,-0.023200579311944372,0.9770664847940201,-0.004520397839405835,-3.342702738147489e-05
275,-0.060341963353133965,0.9414425396846762,-0.011687265344419611,-8.642392828278738e-05
276,-0.044628388940185004,0.9563528070878126,-0.008635074217095322,-6.385386254716309e-05
277,-0.06506518749885824,0.9370063802841531,-0.01258297737286884,-9.304745823846585e-05
278,-0.08148621115884298,0.9217454195674385,-0.015681739186974034,-0.00011596190065895379
279,-0.11739744420426526,0.8892317029351627,-0.022480424797896734,-0.00016623620352965502
280,-0.11612695456459454,0.8903621805790131,-0.022126940872826555,-0.00016362229270542873
281,-0.05579849204842213,0.9457296887431189,-0.010574152751675113,-7.819278437948317e-05
282,-0.07347636632499462,0.9291581049527116,-0.013857946042424274,-0.00010247548075812839
283,-0.11598051431936805,0.8904925749823386,-0.021864400505762903,-0.0001616808830440763
284,-0.08056153668271032,0.9225981282086057,-0.015179842890530579,-0.00011225052351032623
285,-0.07768207340316381,0.9252585440872823,-0.014583407284423602,-0.00010784005566105282
286,-0.14241024518679146,0.8672653920423113,-0.026628855160493826,-0.00019691263959726045
287,-0.10325357553793903,0.9018982451501071,-0.019230599876538475,-0.00014220469336383284
288,-0.08688833264812029,0.9167794642524604,-0.016114789549993028,-0.00011916418215196862
289,-0.05799746498736483,0.9436523396043706,-0.010733023182383264,-7.936758501120945e-05
290,-0.0008685549410054625,0.9991318221436565,-0.00016064565340010865,-1.187927887255645e-06
291,-0.06856847070493599,0.9337295247959176,-0.01267786949156941,-9.374915785933529e-05
292,-0.10031117181311766,0.9045559019382214,-0.01850625496908501,-0.000136848373430218
293,-0.07801121038731401,0.9249540573921873,-0.014351337399764094,-0.00010612396635552639
294,-0.04849146517758571,0.952665470101745,-0.0088976205903628,-6.579531662264607e-05
295,0.02755916849013557,1.0279424351097528,0.005043873481303447,3.7297977513940796e-05
296,0.03856517491148563,1.0393184636395127,0.0070478661308061704,5.211692034752264e-05
297,-0.035246077266741296,0.9653678319492307,-0.0064389653968557675,-4.761427650300749e-05
298,-0.13053271559798582,0.8776277803614229,-0.023839660116773524,-0.00017628735341427098
299,-0.014461419206209483,0.9856426448744713,-0.002636374504456974,-1.949522273904302e-05
300,-0.04833557293043844,0.9528139948392854,-0.008797884223114718,-6.505779519259231e-05
301,-0.06044883722082009,0.9413419294556538,-0.010987014102111859,-8.124577399590502e-05
302,-0.06191074720431862,0.939966777710042,-0.011241534220740753,-8.312787625256449e-05
303,-0.10758758604228244,0.8979978669271476,-0.019516834844644747,-0.00014432131770893285
304,-0.09670343763074392,0.9078251930060596,-0.01753862206569918,-0.00012969300952071184
305,-0.04959516134706912,0.9516145969006342,-0.008992112158498808,-6.649405428858035e-05
306,-0.04808139851438306,0.9530562065607405,-0.008674766221084923,-6.414737337327224e-05
307,-0.10127650688805642,0.9036831237283234,-0.018166306361791035,-0.00013433455234454923
308,-0.07357535028582725,0.9290661377549574,-0.013153034768806159,-9.726286689495562e-05
309,-0.11723883274725123,0.889372756457245,-0.020752421284159182,-0.0001534581200907464
310,-0.03267530996225282,0.9678527607266961,-0.005750360366020591,-4.25222425629651e-05
311,-0.06691675958778659,0.9352730506108937,-0.011730421579993383,-8.67430560939792e-05
312,-0.06391308614145656,0.9380865287075281,-0.011163951992915222,-8.255417824058139e-05
313,-0.049717718529051144,0.9514979768437638,-0.008637941775886036,-6.387506731046502e-05
314,-0.0647951714960723,0.9372594211625482,-0.011207371591964017,-8.287525354807854e-05
315,-0.07815207706114777,0.9248237713673683,-0.01346120088358572,-9.954166569159718e-05
316,-0.14096622325605623,0.8685186469341886,-0.02415666299140278,-0.00017863149748005775
317,-0.13908632685041483,0.8701529076559299,-0.023710282176307725,-0.00017533064117075802
318,-0.11741815222329359,0.8892132888987976,-0.01999460694994129,-0.0001478543034799268
319,-0.09329958911760662,0.9109205575268011,-0.015870463940404034,-0.00011735746532484964
320,-0.12649851884317218,0.8811754547015902,-0.021379887337311842,-0.00015809804907151878
321,-0.013048343946944457,0.9870364166306914,-0.0021852835850542213,-1.615953657820005e-05
322,-0.11990438254524786,0.887005245846436,-0.019904937239431948,-0.00014719122204882894
323,-0.10088882324101701,0.904033534817434,-0.016599777609051368,-0.0001227505278024573
324,-0.1318753052565687,0.8764502770082124,-0.021494912542930067,-0.00015894862701495608
325,-0.07243720251975296,0.9301241542795393,-0.011798781577380778,-8.724855839391977e-05
326,-0.1158109714475024,0.8906435644501084,-0.018856300532985495,-0.00013943685857355294
327,-0.030494838837017965,0.9699654382040053,-0.0049286661853398745,-3.644605306535593e-05
328,-0.03728015567095025,0.9634061938293653,-0.00598936213619757,-4.4289591145933395e-05
329,-0.10862697337225571,0.8970649842191388,-0.017316976564601363,-0.00012805400549996147
330,-0.07243028114681388,0.9301305920379698,-0.011458618299608113,-8.473314988249245e-05
331,-0.08592920504657807,0.9176591945605216,-0.01348465967021053,-9.97151365963056e-05
332,-0.09628194702638676,0.9082079134461792,-0.015099201842728588,-0.00011165420641419597
333,-0.08319251223056223,0.9201739854213266,-0.013035605479844108,-9.639451145435627e-05
334,-0.10943955986974932,0.8963363374099609,-0.017073039852733406,-0.0001262501644583887
335,-0.1048008482065936,0.9005038416848538,-0.01623718806327387,-0.00012006928356123491
336,-0.17863787397488895,0.8364087299310555,-0.027510298462850823,-0.00020343065647317722
337,-0.02869212599269577,0.9717155843895434,-0.004390641817702493,-3.246751933716546e-05
338,-0.19738751610452157,0.8208724703679809,-0.02999695219268951,-0.00022181873762633743
339,-0.0758307062634476,0.9269731240202849,-0.011518390578379353,-8.517514850078264e-05
340,-0.03292684376771064,0.9676093436537624,-0.004994950774709771,-3.69362083265859e-05
341,-0.009309650724273671,0.9907335499091537,-0.001408318575781851,-1.041410629483164e-05
342,-0.056169795051842164,0.9453786016531442,-0.008476225339989242,-6.267922129805581e-05
343,-0.043899897588331946,0.9570497556667801,-0.006592205882248576,-4.874744532645095e-05
344,-0.08290434270188013,0.9204391897350767,-0.012385631459146174,-9.158814259944749e-05
345,-0.11786870891584439,0.8888127381425671,-0.01750402403836567,-0.000129437167170523
346,-0.054404982652619616,0.9470484906182624,-0.008073133411051276,-5.9698473712433575e-05
347,-0.13948709897291195,0.8698042445001348,-0.02069210191032811,-0.0001530120758635972
348,-0.05976178683842677,0.9419889010138277,-0.0088316680181726,-6.530761653190133e-05
349,-0.10915561396958001,0.8965908845752429,-0.016073931687016325,-0.00011886205013770984
350,-0.10659474100232535,0.8988898823985118,-0.015627938267718137,-0.0001155640585076639
351,-0.06406177852020858,0.9379470527598616,-0.009341053140812697,-6.907437137232143e-05
352,-0.3167513290789109,0.7285118923262802,-0.045917209238377804,-0.00033954440848372585
353,-0.07153517621716951,0.930963529243602,-0.010365591625948226,-7.665053550934827e-05
354,-0.3097175649684245,0.7336541365946494,-0.04485698411125535,-0.0003317043520077436
355,-0.10385526918421943,0.9013557419331453,-0.014973280396108136,-0.00011072305393743742
356,-0.05542521142061671,0.9460827772115099,-0.007948535404440262,-5.877710768965648e-05
357,-0.16728796636346194,0.8459559693943743,-0.02385643320708719,-0.00017641138553912056
358,-0.15346469233938836,0.8577310481409409,-0.021778797392601433,-0.0001610478729177012
359,-0.09435980053555065,0.9099553009293204,-0.013324224018065241,-9.85287616072559e-05
360,-0.09031635951843447,0.913642100171396,-0.012742365193133756,-9.422608481549502e-05
361,-0.07224886372818529,0.9302993492362496,-0.010190638363713865,-7.535680701576174e-05
362,-0.08074432325425794,0.9224295050713263,-0.011353787734920191,-8.39579583438868e-05
363,-0.07836303410860829,0.9246286938523511,-0.01096246515490501,-8.106424167073748e-05
364,-0.08199242388864766,0.9212789383817329,-0.011418659342154048,-8.44376650131501e-05
365,-0.1889629492338942,0.8278171773871615,-0.026167103053771866,-0.00019349811705672286
